Time,/fdm/jsbsim/fcs/right-aileron-pos-norm,/fdm/jsbsim/fcs/elevator-pos-norm,/fdm/jsbsim/fcs/rudder-pos-norm,/fdm/jsbsim/fcs/throttle-pos-norm,/fdm/jsbsim/velocities/u-fps,/fdm/jsbsim/velocities/v-fps,/fdm/jsbsim/velocities/w-fps,/fdm/jsbsim/velocities/vg-fps,/fdm/jsbsim/velocities/vt-fps,/fdm/jsbsim/accelerations/udot-ft_sec2,/fdm/jsbsim/accelerations/vdot-ft_sec2,/fdm/jsbsim/accelerations/wdot-ft_sec2,/fdm/jsbsim/flight-path/gamma-rad,/fdm/jsbsim/flight-path/psi-gt-rad,/fdm/jsbsim/attitude/phi-deg,/fdm/jsbsim/attitude/theta-deg,/fdm/jsbsim/attitude/psi-deg,/fdm/jsbsim/position/h-agl-ft,/fdm/jsbsim/position/lat-gc-deg,/fdm/jsbsim/position/long-gc-deg,/fdm/jsbsim/ap/attitude_hold,/fdm/jsbsim/ap/altitude_hold,/fdm/jsbsim/ap/heading_hold,/fdm/jsbsim/ap/velocity_hold,/fdm/jsbsim/ap/heading_setpoint,/fdm/jsbsim/ap/altitude_setpoint,/fdm/jsbsim/ap/velocity_setpoint,/fdm/jsbsim/ap/aileron_cmd,/fdm/jsbsim/ap/elevator_cmd,/fdm/jsbsim/ap/throttle_cmd,/fdm/jsbsim/fcs/heading-error,/fdm/jsbsim/fcs/heading-corrected,/fdm/jsbsim/fcs/altitude-error,/fdm/jsbsim/fcs/velocity-error,/fdm/jsbsim/fcs/hdot-error
7.249971,-0.0248495497551264495,0.0192229811773785286,0,0.503847537792636913,97.4733886507614926,-0.301445314468804071,-2.55713257639066782,97.5011707606361853,97.5073909575743727,-1.60110816258360078,-0.0281197812122573332,0.178263723850655254,0.0112953737596917497,5.17064274553977299,-0.250048423290846811,-0.854794383372933897,296.439705154536853,159.966282147914171,37.4284907411804326,-122.359119180665147,0,1,1,1,-5.19933800000000002,164.042000000000002,95,0.024849549755126453,0.0192229811773785286,0.503847537792636913,-10.373186888587874,-0.349999999999999978,4.07571785208583037,-2.52074984704447047,0.355698985584341099
7.2999708,-0.024617839370242596,0.0185097045564012498,0,0.500600891122779501,97.3927456760269905,-0.302755579988975398,-2.54834174771488975,97.4206675374264819,97.4265498563899541,-1.62334026102054363,-0.0251437290516515755,0.177845387256208909,0.0109888641985655053,5.17096005874058573,-0.241867929881039334,-0.868454199927245818,296.458571821024066,160.020574655383825,37.4284966455986847,-122.359134247847763,0,1,1,1,-5.19933800000000002,164.042000000000002,95,0.024617839370242596,0.0185097045564012498,0.500600891122779501,-10.3735161740369506,-0.349999999999999978,4.02142534461617629,-2.44009811355731188,0.361726822143733084
7.3499706,-0.0244107227230993401,0.0178387455461930834,0,0.497819887290287977,97.3111435506689872,-0.303917654656114422,-2.53957169997539722,97.3391819153032429,97.3447504979032487,-1.63951310482571833,-0.0220619075030325518,0.17729183133718962,0.0106962891114001472,5.1712811775286287,-0.234171531652167808,-0.88133507275105949,296.477586454704351,160.073363542556763,37.4285025489248326,-122.359149300133694,0,1,1,1,-5.19933800000000002,164.042000000000002,95,0.0244107227230993401,0.0178387455461930834,0.497819887290287977,-10.3738480420007342,-0.349999999999999978,3.9686364574432389,-2.35843749257254842,0.366953405455005433
7.3999704,-0.024227910815403271,0.0172097073356747149,0,0.49548895819024863,97.2288803792244778,-0.304926721416048707,-2.53083102928674464,97.2570136682644915,97.2622910783093744,-1.64982467212062911,-0.0188989915535243691,0.176545764695124063,0.0104172990948035969,5.17160576804561689,-0.226959070974427746,-0.893457415492009965,296.496726240161081,160.124717719852924,37.4285084511449284,-122.359164337369705,0,1,1,1,-5.19933800000000002,164.042000000000002,95,0.0242279108154032745,0.0172097073356747149,0.49548895819024863,-10.3741820942750778,-0.349999999999999978,3.91728228014707724,-2.27606780135084819,0.37139995285992633
7.4499702,-0.0240690289244607537,0.0166226388332892522,0,0.493591883093623951,97.1462322612462259,-0.305779608365423172,-2.52213150453225055,97.1744404847707131,97.1794478840616023,-1.65604990680102304,-0.0156979819370059726,0.175480685195172015,0.0101516295389704886,5.1719334895349327,-0.220229370288912901,-0.904839041952022027,296.515968935383512,160.174704615026712,37.428514352258631,-122.359179359450721,0,1,1,1,-5.19933800000000002,164.042000000000002,95,0.0240690289244607537,0.0166226388332892522,0.493591883093623951,-10.3745179426636689,-0.349999999999999978,3.86729538497328917,-2.19327731075732402,0.375079763017202916
7.49997,-0.0239340209375646026,0.0160774253534613984,0,0.492112151738068271,97.0633289669654857,-0.306475382828523379,-2.51350232499601134,97.0915941377824083,97.0963513796857569,-1.65872554240059511,-0.0125058642090725147,0.173463379389691141,0.00989903668148139036,5.17226399357478783,-0.213980728548577914,-0.915509141283006866,296.535293466959843,160.223390482366085,37.4285202522736213,-122.359194366305488,0,1,1,1,-5.19933800000000002,164.042000000000002,95,0.0239340209375646026,0.0160774253534613984,0.492112151738068271,-10.3748552193660792,-0.349999999999999978,3.81860951763391654,-2.1102073036412321,0.378005640053722169
7.5499698,-0.0238218941344520846,0.015572692189828076,0,0.491033243933688635,96.980457438586626,-0.307015643446892028,-2.50497844577785145,97.0087637911536831,97.0132892990266953,-1.65482784075280787,-0.00938079178985337658,0.171218078767541471,0.00965905710284165053,5.17259693819515132,-0.208210148787593169,-0.92551056662940645,296.554680289639236,160.270839799195528,37.428526151205034,-122.359209357895324,0,1,1,1,-5.19933800000000002,164.042000000000002,95,0.0238218941344520881,0.015572692189828076,0.491033243933688635,-10.3751935832533349,-0.349999999999999978,3.77116020080447356,-2.02711674271455422,0.380210118284069143
7.5999696,-0.0237318575012339557,0.0151075048943042738,0,0.490337914058371849,96.89794000937394,-0.307404806627101124,-2.49656107042071085,96.9262730016642138,96.930583888439017,-1.64461883246046892,-0.00637286362715921983,0.169150877351381013,0.00943125529905078364,5.17293198768359996,-0.202912330405079389,-0.934864195932809228,296.57411167762541,160.317114725708961,37.428532049083401,-122.35922433423346,0,1,1,1,-5.19933800000000002,164.042000000000002,95,0.0237318575012339557,0.015107504894304272,0.490337914058371849,-10.3755327249519276,-0.349999999999999978,3.7248852742910401,-1.94433010681038354,0.381722726308167282
7.6499694,-0.0236632203107010886,0.014682138654652609,0,0.490008197939276302,96.8160844668484089,-0.307649314932337603,-2.48824294744334651,96.8444303144289194,96.8485426455060718,-1.62841733943793932,-0.0035107066062991521,0.16720974337971839,0.00921539649240928765,5.17326881437613562,-0.198080744380005586,-0.943574666437988485,296.593571552933327,160.362275782972574,37.4285379459544387,-122.359239295384512,0,1,1,1,-5.19933800000000002,164.042000000000002,95,0.0236632203107010886,0.014682138654652609,0.490008197939276302,-10.3758723638480781,-0.349999999999999978,3.67972421702742736,-1.86215750738394092,0.382553746430722708
7.6999692,-0.0236152265064104236,0.0142979739463693026,0,0.490025512255597484,96.7351815532235548,-0.307756652775093897,-2.48002360238228903,96.7635271804944495,96.7674562100338846,-1.6065847693025086,-0.000806365875282016864,0.165166153946994854,0.00901144532336126992,5.17360710112433431,-0.193707703002320042,-0.951639481389692676,296.61304509012075,160.40638280659914,37.4285438418783798,-122.359254241461826,0,1,1,1,-5.19933800000000002,164.042000000000002,95,0.0236152265064104236,0.0142979739463693026,0.490025512255597484,-10.376212241189009,-0.349999999999999978,3.63561719340086142,-1.78089252280682331,0.382694405829485884
7.749969,-0.0235870653472044986,0.0139570538824221619,0,0.490370759388576216,96.6555031945732281,-0.307734666853775707,-2.47191441092486386,96.6838363940565557,96.6875967188981349,-1.5795105969700387,0.00173805422213357819,0.162758439282246314,0.00881949471893950059,5.17394654280273691,-0.189784364463975147,-0.9590561330112648,296.632518416512369,160.449495781213045,37.4285497369289715,-122.359269172624565,0,1,1,1,-5.19933800000000002,164.042000000000002,95,0.0235870653472044986,0.0139570538824221619,0.490370759388576216,-10.3765521148508562,-0.349999999999999978,3.59250421878695647,-1.70081046422330928,0.382123801370291227
7.7999688,-0.0235778898176291635,0.013661578489690112,0,0.491024436108085383,96.5772881867357853,-0.307591193129432838,-2.46393852487022968,96.6055978614801489,96.6092034896274754,-1.54925499608424078,0.00412541720721759653,0.15970675403140433,0.00863967817580005466,5.17428684667637029,-0.186300770955051542,-0.9658273269323292,296.651978441379299,160.491675190627575,37.4285556311925163,-122.35928408907445,0,1,1,1,-5.19933800000000002,164.042000000000002,95,0.0235778898176291635,0.013661578489690112,0.491024436108085383,-10.3768917563573062,-0.349999999999999978,3.55032480937242667,-1.62216456253814556,0.380817494970725923
7.8499686,-0.0235872876236580056,0.0134129562967015975,0,0.491967066332416103,96.5005913667162076,-0.3073337848747002,-2.45614347564529822,96.5288682463621797,96.5323325573055087,-1.5179260068176208,0.00636490204461062636,0.155186618202311166,0.00847204647126043389,5.17462772777963842,-0.183246575000245826,-0.971977821444928169,296.671412764002184,160.532981973141432,37.4285615247612853,-122.359298991038742,0,1,1,1,-5.19933800000000002,164.042000000000002,95,0.0235872876236580056,0.0134129562967015958,0.491967066332416103,-10.3772309492749688,-0.349999999999999978,3.50901802685856978,-1.54503394569357511,0.378760640001136961
7.8999684,-0.0236141278733102214,0.013210029076534088,0,0.493179762803785726,96.425540581866855,-0.306969694965982143,-2.44859505874284622,96.4537779403653275,96.4571133958537246,-1.48346782940182464,0.00845500797836559737,0.149625620950271099,0.00831623385893783332,5.17496891779067969,-0.180610783802904934,-0.977566081107232643,296.690809653793224,160.57347621768713,37.4285674177288925,-122.359313878757902,0,1,1,1,-5.19933800000000002,164.042000000000002,95,0.0236141278733102214,0.0132100290765340862,0.493179762803785726,-10.3775694888664702,-0.349999999999999978,3.46852378231287162,-1.46952863748950335,0.375977843859222727
7.9499682,-0.0236573543511211376,0.0130500326292183437,0,0.494643780701111591,96.3522863343796843,-0.306506413483390361,-2.44133100020382443,96.380479435930269,96.3836974031208058,-1.44611679317594,0.0103900431959705886,0.143566112797063994,0.00817156464764929799,5.17531016346356143,-0.178380680892147592,-0.982651440496736917,296.710158266431222,160.613215282559395,37.4285733101953682,-122.359328752497589,0,1,1,1,-5.19933800000000002,164.042000000000002,95,0.0236573543511211376,0.0130500326292183454,0.494643780701111591,-10.3779071858626963,-0.349999999999999978,3.42878471744060676,-1.3958021272541572,0.37252323521958064
7.999968,-0.0237160255553769336,0.012929540576054702,0,0.496340506651485103,96.2809674317442159,-0.305951570960651509,-2.43436796306399472,96.3091130178664798,96.3122237482655095,-1.40610515426717075,0.0121715426778932767,0.137340425807284561,0.00803723465567064525,5.17565122560136537,-0.176542657892616556,-0.987288319975756057,296.729448633997265,160.652252811938524,37.4285792022669597,-122.359343612547832,0,1,1,1,-5.19933800000000002,164.042000000000002,95,0.0237160255553769336,0.012929540576054702,0.496340506651485103,-10.3782438662906422,-0.349999999999999978,3.38974718806147735,-1.32399559290576008,0.36846319836418262
8.0499678,-0.0237891910030590924,0.01284502593331204,0,0.498251506148339407,96.2117110734472192,-0.305312574913049417,-2.42770961793272377,96.2398069761304242,96.24281966691278,-1.36366549018626171,0.0138076124567729774,0.131152020875568098,0.0079124183407560441,5.17599187891689638,-0.175082375236319115,-0.991524836647754593,296.74867146214018,160.690638396888971,37.4285850940556699,-122.359358459220829,0,1,1,1,-5.19933800000000002,164.042000000000002,95,0.0237891910030590924,0.01284502593331204,0.498251506148339407,-10.3785793679332805,-0.349999999999999978,3.35136160311103026,-1.25423825067026939,0.363866049542614478
8.0999676,-0.023875895292514656,0.0127932068965595034,0,0.500358568228727707,96.1446327638784055,-0.304596340864780046,-2.42135191840096198,96.1726776115458222,96.1756005094049584,-1.31903334093505653,0.0153101258530417283,0.125112877307145709,0.00779633449694828225,5.17633191154879313,-0.173984847573929985,-0.995402151145768133,296.767817954254269,160.72841763868928,37.4285909856786603,-122.359373292849256,0,1,1,1,-5.19933800000000002,164.042000000000002,95,0.0238758952925146595,0.0127932068965595034,0.500358568228727707,-10.3789135372608783,-0.349999999999999978,3.31358236131072204,-1.18664743506329273,0.358795749908956463
8.1499674,-0.0239751836041583004,0.0127712353709834685,0,0.502643748429968285,96.0798361344247809,-0.303809168601343771,-2.41528694959420065,96.1078291389848403,96.1106696609576545,-1.27244822117793355,0.0166917459984345928,0.119266632485540924,0.00768828267018914404,5.17667112436923649,-0.173234533480878139,-0.998954658258699002,296.786879706224852,160.765632480382919,37.4285968772577249,-122.359388113784036,0,1,1,1,-5.19933800000000002,164.042000000000002,95,0.0239751836041583004,0.0127712353709834685,0.502643748429968285,-10.3792462275939634,-0.349999999999999978,3.27636751961708228,-1.12132853368299834,0.353308458852353624
8.1999672,-0.0240861045189246122,0.0127767642977505945,0,0.505089410576126663,96.0174127510755682,-0.30295675857859905,-2.40950577460419169,96.0453535674398182,96.0481184213716404,-1.22415320443147357,0.0179633844955789379,0.113607726413526677,0.00758765725658174049,5.17700933026091281,-0.17281542314631157,-1.00221086943612869,296.805848680322867,160.802321642637253,37.428602768918708,-122.359402922392505,0,1,1,1,-5.19933800000000002,164.042000000000002,95,0.0240861045189246122,0.0127767642977505945,0.505089410576126663,-10.3795772986476997,-0.349999999999999978,3.23967835736274878,-1.05837486847946138,0.347451239895694819
8.249967,-0.02420771096026509,0.0128079244616272677,0,0.507678267528750005,95.9574419715532088,-0.302044337926552942,-2.40400040067595455,95.9853306184877937,95.9880259117382195,-1.17439338439972141,0.0191324889022996547,0.108099113260443858,0.00749394490558184367,5.17734635352471884,-0.172711118384134471,-1.00519473321861952,296.82471724995321,160.838521085679531,37.4286086607908715,-122.359417719056424,0,1,1,1,-5.19933800000000002,164.042000000000002,95,0.02420771096026509,0.0128079244616272677,0.507678267528750005,-10.3799066173128907,-0.349999999999999978,3.20347891432047049,-0.997867594058575946,0.341262367136484945
8.2999668,-0.0243390602683600625,0.0128632404255491876,0,0.510393420731983127,95.8999908990911081,-0.30107685072523438,-2.39876493382830347,95.9278277273663491,95.9304590571918823,-1.12341358373295286,0.0202023247622204472,0.102688311207430161,0.00740671055646783573,5.1776820295290662,-0.172904902647707026,-1.00792712561789166,296.843478295005525,160.874264437705278,37.4286145530063834,-122.359432504169916,0,1,1,1,-5.19933800000000002,164.042000000000002,95,0.024339060268360066,0.0128632404255491876,0.510393420731983127,-10.3802340593201698,-0.349999999999999978,3.1677355622947232,-0.939875665132902327,0.334772713215962359
8.3499666,-0.0244792143117153055,0.0129415135233499953,0,0.513218398180418256,95.8451144610864105,-0.300059163625444825,-2.39379602043179673,95.8729001534988186,95.875472676529057,-1.0714556910387103,0.0211722031810495093,0.0973208621877859059,0.00732557713417538846,5.17801620464598766,-0.173379801577764586,-1.01042727838888635,296.862125321533199,160.909583304077387,37.4286204456996003,-122.359447278137623,0,1,1,1,-5.19933800000000002,164.042000000000002,95,0.0244792143117153055,0.0129415135233499953,0.513218398180418256,-10.3805595113287836,-0.349999999999999978,3.13241669592261474,-0.88445590694340126,0.328007733355929476
8.3999664,-0.0246272403093502068,0.0130416962748412923,0,0.516137190332653484,95.7928556225876946,-0.29899624393678792,-2.38909271680414648,95.8205912109332729,95.8231096922517338,-1.01875597037219312,0.0220384426397439159,0.0919504286769097234,0.00725020331566482434,5.17834873645474225,-0.174118636579887853,-1.01271397463044122,296.880652579327261,160.944507513195276,37.4286263390065983,-122.359462041372609,0,1,1,1,-5.19933800000000002,164.042000000000002,95,0.0246272403093502033,0.0130416962748412923,0.516137190332653484,-10.3808828729786562,-0.349999999999999978,3.09749248680472533,-0.831653204960943526,0.320989621854193441
8.4499662,-0.0247822127365924828,0.013162777261533868,0,0.519134283473360214,95.7432457290121164,-0.297893279925386167,-2.38465595559788568,95.7709326151843214,95.7734014596891825,-0.965542617171440298,0.0227957630474638073,0.0865452030962927665,0.00718026286206214278,5.17867949414260398,-0.175104074894301437,-1.01480641107919123,296.899055155515725,160.979065243154764,37.4286322330644197,-122.359476794294565,0,1,1,1,-5.19933800000000002,164.042000000000002,95,0.0247822127365924828,0.0131627772615338697,0.519134283473360214,-10.3812040585239949,-0.349999999999999978,3.06293475684523742,-0.781500814790291543,0.313739308097926495
8.499966,-0.0249432163896476725,0.0133036893625475879,0,0.522194690074525125,95.6963049608753238,-0.296755728642867922,-2.38048778301316943,95.7239449323731293,95.7263682023527451,-0.912033748263606725,0.0234387917496672316,0.0810907784019363476,0.00711542792525929509,5.17900835900194778,-0.176318679653617638,-1.01672469267890619,296.917329029835514,161.013283047825098,37.4286381280107037,-122.359491537327941,0,1,1,1,-5.19933800000000002,164.042000000000002,95,0.0249432163896476759,0.0133036893625475879,0.522194690074525125,-10.3815229977979691,-0.349999999999999978,3.02871695217490355,-0.734020781083856377,0.30627806445115302
8.5499658,-0.0251093504273258335,0.0134632480976789783,0,0.525303975801877154,95.6520428761133701,-0.295589291787287323,-2.37659052540139726,95.6796381097610578,95.6820195330798811,-0.858435925199465988,0.0239634027547847572,0.0755900044519677294,0.00705535763408869469,5.17933522491438403,-0.177744962723367261,-1.01848997965125654,296.935471085790255,161.047185827046633,37.4286440239830398,-122.359506270900113,0,1,1,1,-5.19933800000000002,164.042000000000002,95,0.0251093504273258335,0.0134632480976789766,0.525303975801877154,-10.3818396364074612,-0.349999999999999978,2.99481417295336882,-0.689224446010200609,0.298628604411884324
8.5999656,-0.0252797330380015069,0.0136401213697386649,0,0.528448282934196323,95.6104590125943616,-0.2943998323029966,-2.3729660133628272,95.638012063656717,95.6403550367773647,-0.804943230877901206,0.0243676914798600652,0.070060588435374882,0.00699969227581697523,5.17965999872424732,-0.179365441971835571,-1.02012434621436276,296.953479079854674,161.080796737223864,37.4286499211185131,-122.359520995439837,0,1,1,1,-5.19933800000000002,164.042000000000002,95,0.0252797330380015069,0.0136401213697386649,0.528448282934196323,-10.3821539351955643,-0.349999999999999978,2.96120326277613799,-0.647113023463361969,0.290815643823629122
8.6499654,-0.025453506295976959,0.013832827626555232,0,0.531614350091938914,95.571543524035647,-0.293193252201209731,-2.36961495296446145,95.5990573007764937,95.6013648902309967,-0.751736856495281547,0.0246524855096637019,0.0645312868913734405,0.00694805260412237769,5.17998260042947578,-0.181162703311442547,-1.02165043226670238,296.971351576992788,161.114137124270201,37.4286558195532564,-122.3595357113755,0,1,1,1,-5.19933800000000002,164.042000000000002,95,0.025453506295976959,0.0138328276265552302,0.531614350091938914,-10.382465869116178,-0.349999999999999978,2.92786287572980086,-0.607678214328814192,0.282865972651965447
8.6999652,-0.025629840780622571,0.0140397566256764174,0,0.534789528291790717,95.5352778257908426,-0.291975354978767143,-2.36653649371304908,95.5627555516418568,95.5650304966991371,-0.698985112995738289,0.0248213868111488156,0.0590375005225496352,0.00690004327005714832,5.18030296315138017,-0.183119466656336327,-1.02309097610219357,296.989087864393014,161.147226426750422,37.428661719422081,-122.359550419133768,0,1,1,1,-5.19933800000000002,164.042000000000002,95,0.025629840780622571,0.0140397566256764174,0.534789528291790717,-10.3827754257283935,-0.349999999999999978,2.89477357324958007,-0.570902840005189205,0.274808134605156185
8.749965,-0.0258079396028982472,0.0142592055429159488,0,0.537961793444538872,95.5016352319027249,-0.290751714563761254,-2.36372800665710869,95.5290803987073076,95.5313251170336457,-0.646843758255151835,0.0248804174836816661,0.0536169584802479449,0.00685525909146055858,5.18062103287882714,-0.185218654035363722,-1.02446831052261422,297.006687856382541,161.180082120001316,37.428667620858036,-122.359565119138068,0,1,1,1,-5.19933800000000002,164.042000000000002,95,0.0258079396028982506,0.0142592055429159488,0.537961793444538872,-10.3830826035369341,-0.349999999999999978,2.86191787999868552,-0.536761475169257096,0.266671838145429718
8.7999648,-0.0259870416025820561,0.0144894229636378102,0,0.541119755488709497,95.4705815704304541,-0.289527568004977809,-2.3611850569073134,95.4979978867580712,95.500214483957123,-0.595456526156699972,0.0248373906225316521,0.0483060007953355353,0.0068132928212754594,5.18093676801179992,-0.18744345758730302,-1.02580389026572716,297.024152002318317,161.212719686329365,37.4286735239921242,-122.359579811807365,0,1,1,1,-5.19933800000000002,164.042000000000002,95,0.0259870416025820561,0.0144894229636378102,0.541119755488709497,-10.3833874103845627,-0.349999999999999978,2.82928031367063682,-0.505221065573394412,0.258487226805944936
8.8499646,-0.02616642361101491,0.0147286540635771235,0,0.544252664400053376,95.4420757695719999,-0.288307742585235616,-2.35890153478095499,95.4694671079861195,95.4716573911333768,-0.544955752851626896,0.0247011479481964724,0.0431367711470826976,0.00677374319788796517,5.18125013875004115,-0.189777405060907262,-1.02711789939010734,297.041481206492563,161.2451526299119,37.4286794289529254,-122.35959449755498,0,1,1,1,-5.19933800000000002,164.042000000000002,95,0.02616642361101491,0.0147286540635771217,0.544252664400053376,-10.3836898620541547,-0.349999999999999978,2.79684737008810202,-0.476241521696891823,0.250284124410445008
8.8999644,-0.0263454017981010549,0.0149751816843468697,0,0.547350413338809405,95.4160704119023819,-0.287096621072997493,-2.35686989890879417,95.4434407584935656,95.4456062531918263,-0.495463014248667344,0.0244807994448190402,0.0381354459953229252,0.00673622230262813527,5.18156112638317534,-0.192204420692051708,-1.02842896666673456,297.058676765499797,161.277392532676458,37.4286853358663407,-122.359609176787373,0,1,1,1,-5.19933800000000002,164.042000000000002,95,0.0263454017981010584,0.0149751816843468714,0.547350413338809405,-10.3839899811755512,-0.349999999999999978,2.76460746732354323,-0.449776283710249913,0.242091347238560961
8.9499642,-0.0265233322195727109,0.0152273596990243325,0,0.550403539196942293,95.3925122577780229,-0.285898142619867457,-2.35508148206043089,95.4198656664226093,95.42200763652707,-0.447089712526642646,0.0241850739126739656,0.0333214704135045281,0.00670036155250501152,5.18186972253953915,-0.194708879833096288,-1.02975399794479872,297.075740324807498,161.30944911763072,37.4286912448553721,-122.359623849903329,0,1,1,1,-5.19933800000000002,164.042000000000002,95,0.0265233322195727109,0.0152273596990243308,0.550403539196942293,-10.3842877964675786,-0.349999999999999978,2.73255088236928145,-0.4257728570335928,0.233936146310197657
8.999964,-0.0266996107431982724,0.015483636809940745,0,0.553403220791787498,95.3713427414525938,-0.284715832189728957,-2.35352681442994083,95.3986832943063519,95.4008027632837354,-0.399937574582665101,0.0238218514784093727,0.0287076568905817453,0.00666581596870531156,5.18217592844350516,-0.197275656346858397,-1.03110811881870701,297.0926738530639,161.341330379247665,37.4286971560397959,-122.359638517292808,0,1,1,1,-5.19933800000000002,164.042000000000002,95,0.0266996107431982724,0.015483636809940745,0.553403220791787498,-10.3845833422896341,-0.349999999999999978,2.70066962075233619,-0.404173320547513981,0.225843813137193261
9.0499638,-0.0268736725563407004,0.015742570445128088,0,0.556341274926770102,95.352498444733186,-0.283552848739368812,-2.35219592760102358,95.379830219552332,95.381927992427876,-0.354099048173738384,0.0233979079635630027,0.0243009337174981965,0.00663226664323380861,5.18247975421839513,-0.199890162429971985,-1.03250470978447839,297.109479630338114,161.373042684048414,37.4287030695359704,-122.359653179336235,0,1,1,1,-5.19933800000000002,164.042000000000002,95,0.0268736725563407004,0.015742570445128088,0.556341274926770102,-10.3848766584364256,-0.349999999999999978,2.66895731595158736,-0.384914811179569938,0.217837455621519238
9.0999636,-0.0270449914486033671,0.0160028316701803126,0,0.559210150509715342,95.3359115532313979,-0.282412041697391203,-2.35107861328728873,95.3632385973378689,95.3653152823012107,-0.309657600575765302,0.0229188637269549522,0.0201035025695333047,0.00659942155073889401,5.18278121825669658,-0.202538381104133247,-1.03395550969988848,297.126160245207245,161.404590893536806,37.428708985456673,-122.359667836403702,0,1,1,1,-5.19933800000000002,164.042000000000002,95,0.0270449914486033671,0.0160028316701803126,0.559210150509715342,-10.3851677900871486,-0.349999999999999978,2.63740910646319549,-0.367929989244956346,0.209937929322548178
9.1499634,-0.0272130790276836343,0.0162632028106008374,0,0.562002920889491664,95.3215102996923633,-0.281296006285700173,-2.35016462231575929,95.3488366098227118,95.3508926387660836,-0.26668793766110066,0.0223893010302644857,0.0161141743048318631,0.00656701500642940719,5.183080346664239,-0.205206892041232658,-1.03547076138158123,297.142718595353699,161.435978524386883,37.4287149039108797,-122.359682488854219,0,1,1,1,-5.19933800000000002,164.042000000000002,95,0.0272130790276836343,0.0162632028106008374,0.562002920889491664,-10.385456787815901,-0.349999999999999978,2.60602147561311881,-0.353147488737562298,0.202163895503669533
9.1999632,-0.02737748397954156,0.0165225699384805649,0,0.564713274545719179,95.3092193977588948,-0.280207130408268057,-2.34944379971024375,95.3365489046795602,95.3385845521846989,-0.225256169387695993,0.0218129966639758477,0.0123296844989724264,0.00653480615294063302,5.18337717277230503,-0.20788289164217158,-1.0370593747485839,297.159157886933485,161.467207834124565,37.4287208250035732,-122.359697137035141,0,1,1,1,-5.19933800000000002,164.042000000000002,95,0.02737748397954156,0.0165225699384805649,0.564713274545719179,-10.3857437075806658,-0.349999999999999978,2.57479216587543647,-0.340492355992893181,0.194531968979432812
9.249963,-0.0275377914285927609,0.0167799124248811729,0,0.567335504246259448,95.2989604681623206,-0.279147628632610889,-2.34890616014728337,95.3262970247887722,95.3283124253236451,-0.185419950047752802,0.0211932107685015581,0.00874584138753675688,0.00650257687581185743,5.18367173670272674,-0.2105542083701053,-1.0387290870576753,297.175481629165574,161.498279955238104,37.428726748835679,-122.359711781281632,0,1,1,1,-5.19933800000000002,164.042000000000002,95,0.0275377914285927609,0.0167799124248811729,0.567335504246259448,-10.3860286106288626,-0.349999999999999978,2.54372004476189773,-0.32988647901152035,0.187056918080000134
9.2999628,-0.0276936224068099791,0.0170342915489165685,0,0.569864494773886898,95.2906524579451428,-0.278119561656421155,-2.34854191392203049,95.3179998297357116,95.3199949930386623,-0.147228619896526025,0.0205329769183635324,0.00535841347250709532,0.00647012951278203019,5.18396408496633398,-0.213209314273073769,-1.04048660532126669,297.191693622061962,161.529194992035627,37.4287326755039018,-122.359726421916108,0,1,1,1,-5.19933800000000002,164.042000000000002,95,0.0276936224068099826,0.0170342915489165685,0.569864494773886898,-10.3863115632832148,-0.349999999999999978,2.51280500796437423,-0.321249008507578537,0.179751882089373316
9.3499626,-0.0278446334015752563,0.0172848397760927593,0,0.572295709316819168,95.2842120520825659,-0.277124842156830198,-2.34834145685642071,95.3115739086459541,95.3135487334427722,-0.110723370117868924,0.0198353498890860291,0.00216371698462580753,0.0064372846527621921,5.18425427007455131,-0.215837333464128867,-1.04233772199351704,297.207797936703798,161.55995212867856,37.4287386051006408,-122.359741059247924,0,1,1,1,-5.19933800000000002,164.042000000000002,95,0.0278446334015752563,0.0172848397760927593,0.572295709316819168,-10.3865926365974914,-0.349999999999999978,2.48204787132144133,-0.314496770556360161,0.172628578121747922
9.3999624,-0.0279905159304021899,0.0175307517866271148,0,0.57462517461656959,95.2795540759530297,-0.276165229764700371,-2.34829533845187299,95.3069339830575615,95.3088882693696462,-0.0759374461475330609,0.0191035828734249791,-0.000841090433418401062,0.00640387923211900925,5.18454235014661968,-0.218428048103859906,-1.04428740062056269,297.223798888735644,161.590549677610397,37.4287445377138894,-122.359755693572893,0,1,1,1,-5.19933800000000002,164.042000000000002,95,0.0279905159304021933,0.0175307517866271148,0.57462517461656959,-10.3868719058939014,-0.349999999999999978,2.45145032238960425,-0.3095446697889912,0.165697478242659901
9.4499622,-0.0281309960785766505,0.0177712778884880768,0,0.576849464969384385,95.2765918865063952,-0.27524231896368434,-2.34839422155592104,95.3039932979641833,95.3059267583180514,-0.0428963976722096518,0.0183412221456129565,-0.00365797074316276394,0.00636976504453996145,5.18482838849987537,-0.220971902199141312,-1.04633983278630516,297.239701006672419,161.620985191315413,37.4287504734272005,-122.359770325173116,0,1,1,1,-5.19933800000000002,164.042000000000002,95,0.0281309960785766505,0.0177712778884880768,0.576849464969384385,-10.387149450209936,-0.349999999999999978,2.42101480868458907,-0.306306081398091123,0.158967945684672207
