Time,/fdm/jsbsim/fcs/right-aileron-pos-norm,/fdm/jsbsim/fcs/rudder-pos-norm,/controls/engines/engine/throttle,/fdm/jsbsim/external_reactions/engine/magnitude,/fdm/jsbsim/velocities/u-fps,/fdm/jsbsim/velocities/v-fps,/fdm/jsbsim/velocities/w-fps,/fdm/jsbsim/velocities/vg-fps,/fdm/jsbsim/velocities/vt-fps,/fdm/jsbsim/attitude/psi-deg,/fdm/jsbsim/position/h-agl-ft,/fdm/jsbsim/position/lat-gc-deg,/fdm/jsbsim/position/long-gc-deg,/fdm/jsbsim/fcs/velocity-error,/fdm/jsbsim/ap/aileron_cmd,/fdm/jsbsim/ap/throttle_cmd,/fdm/jsbsim/ap/rudder_cmd,/fdm/jsbsim/fcs/heading-error,/fdm/jsbsim/ap/heading_setpoint,/fdm/jsbsim/ap/velocity_setpoint
45.999816,0,0,0,962.208831564117986,87.1195310783585342,-0.00676267686429810055,-2.02102863470497951,87.1429704439157433,87.1429704439157575,296.008895533902717,1.05547719821333885,37.4316832497209333,-122.36705390183144,7.85703068585472408,0,0.801840692970098301,0,-10.3656678422585404,-5.19933800000000002,95
46.0498158,0,0,0,962.20824653158968,87.1195379627086908,-0.0067628050639783055,-2.02102889820888265,87.1429773377334698,87.1429773325353381,296.006851981405134,1.05547719448804855,37.4316884801642118,-122.367067404781309,7.85702381550328255,0,0.801840205442991394,0,-10.3656321755390195,-5.19933800000000002,95
46.0998156,0,0,0,962.207649723392024,87.1195448460136106,-0.006762933293828155,-2.02102916417391043,87.142984230563485,87.1429842201670652,296.004808390162168,1.05547719448804855,37.431693710225467,-122.367080907968088,7.85701692745193725,0,0.801839708102826676,0,-10.3655965081432662,-5.19933800000000002,95
46.1498154,0,0,0,962.207041719260815,87.119551725325465,-0.00676306155820682875,-2.02102943495716048,87.1429911195134395,87.1429911039185328,296.002764760184618,1.05547719076275826,37.4316989399046562,-122.367094411391832,7.85701004291306049,0,0.801839201432717363,0,-10.3655608400714652,-5.19933800000000002,95
46.1998152,0,0,0,962.206423140523839,87.1195585798011791,-0.00676318982155166282,-2.02102970975896667,87.142997965533084,87.1429979629337481,296.000721095207894,1.05547719076275826,37.4317041692017654,-122.367107915052458,7.85700318264314035,0,0.801838685950436503,0,-10.3655251713888141,-5.19933800000000002,95
46.249815,0,0,0,962.205794559402761,87.119565443196251,-0.0067633180945882998,-2.021029992406433,87.1430048388460534,87.1430048310478753,295.99867738775805,1.05547718703746796,37.4317093981167943,-122.367121418949978,7.8569963128810798,0,0.801838162132835652,0,-10.3654895019648663,-5.19933800000000002,95
46.2998148,0,0,0,962.205156461523302,87.1195722952908795,-0.00676344636380932229,-2.02103027836171378,87.1430117009384873,87.1430116879413106,295.996633641575102,1.05547718331217766,37.4317146266497147,-122.367134923084407,7.85698945405397353,0,0.801837630384602762,0,-10.3654538318648974,-5.19933800000000002,95
46.3498146,0,0,0,962.204509381721323,87.1195791152223791,-0.00676357461853882569,-2.02103057276903186,87.1430185128762531,87.1430185128762957,295.994589860396161,1.05547717586159706,37.4317198548005265,-122.367148427455703,7.85698260835876283,0,0.801837091151434422,0,-10.3654181611541354,-5.19933800000000002,95
46.3998144,0,0,0,962.203853943326521,87.1195859375881696,-0.00676370288984529111,-2.02103087341827248,87.1430253455890806,87.1430253403896842,295.992546036751833,1.05547717586159706,37.4317250825692085,-122.367161932063851,7.85697579633925614,0,0.801836544952772123,0,-10.3653824897022133,-5.19933800000000002,95
46.4498142,0,0,0,962.203190555306719,87.1195927426153816,-0.00676383123092705318,-2.02103117460686477,87.1430321609806526,87.1430321505816607,295.990502174410153,1.05547717213630676,37.4317303099557535,-122.367175436908852,7.85696898312818348,0,0.801835992129422248,0,-10.365346817574892,-5.19933800000000002,95
46.499814,0,0,0,962.202519704121073,87.1195995281376838,-0.00676395956015696243,-2.021031481077884,87.1430389569952695,87.1430389413964832,295.988458273355036,1.05547716841101646,37.4317355369601401,-122.367188941990705,7.85696218899734333,0,0.801835433086767524,0,-10.365311144771896,-5.19933800000000002,95
46.5498138,0,0,0,962.201841917163165,87.1196062747383877,-0.00676408786269888651,-2.02103178658977711,87.1430456958779018,87.1430456932779407,295.98641433731467,1.05547716468572617,37.43174076358234,-122.367202447309339,7.85695543343955194,0,0.801834868264302614,0,-10.3652754713582915,-5.19933800000000002,95
46.5998136,0,0,0,962.201157670674775,87.1196130168117406,-0.00676421619052192113,-2.02103209802076123,87.143052448570657,87.143052440770532,295.984370358827846,1.05547715723514557,37.4317459898223603,-122.367215952864768,7.85694868203879082,0,0.801834298058895611,0,-10.3652397972038557,-5.19933800000000002,95
46.6498134,0,0,0,962.200467355203955,87.1196197348967445,-0.00676434455720453798,-2.02103241192764216,87.1430591773391257,87.1430591643386663,295.982326341650776,1.05547715723514557,37.4317512156801726,-122.367229458656979,7.85694195443835497,0,0.80183372279600329,0,-10.3652041223741485,-5.19933800000000002,95
