109.1674014384
95.9289922806
24.993254872
0.5972616524
19.6436297559
3.0703861059
49.3051906265
97.2182577676
13.9195007628
40.7830462251
4.2168916162
1.8715092628
3.0566286276
4.994133192
7.1635469264
-0.707698041
-1.2709290696
1.2116846091
0.6046536334
-0.3494767663
-0.9197264088
2.5854666685
1.5516515054
0.3610849616
0.2822141613
-0.3904220413
2.005144356
3.4198375882
0.9719991317
-1.1897597793
-0.2611248549
-0.7873986231
0.309708364
8.1173596264
14.1964844263
12.8028514043
-0.163896169
8.0504435465
1.8186075231
-1.7645332756
22.4022821253
5.2747825928
4.8054802606
2.5928801993
3.9011123188
1.5624344191
0.8430869428
-1.1501804638
2.1988503922
-1.5919692285
-1.3199130948
-0.956804688
-0.5428689768
-0.0797369488
7.6486174063
3.3966573014
0.470202714
-3.0165570754
0.0110785069
-1.8500318113
-1.4095502866
-2.4373756912
-3.1782606384
-2.8345730242
3.9528338111
1.3839756455
2.022153358
-0.205501369
1.0065601727
0.4640615779
0.3772965813
-18
1
0.2
1
0.2
1
0.2
1
0.2
